ID CONTRATO|RUC CONTRATISTA|TIPO PENALIDAD|OBJETO CONTRATO|ENTIDAD CONTRATANTE|FECHA PENALIDAD|DESCRIPCION/MOTIVO|MONTO
1155524|20100331528|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|03/01/18|RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 28 DÍAS|3538,57
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|09/11/18|PENALIDAD DE ENTREGA DE PAQUETES |111,95
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|15/01/19|PENALIDAD DE ENTREGA DE PAQUETES |2029,88
1113173|20100018625|POR MORA|BIENES|HOSPITAL DE VITARTE|06/02/19|POR MORA|24,6
1112709|20255361695|POR MORA|BIENES|HOSPITAL DE VITARTE|21/12/18|POR MORA|660,41
1174581|20555589574|POR MORA|BIENES|HOSPITAL DE VITARTE|12/12/18|POR MORA|197,1
1187702|20553156808|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|13/02/19|por demora en la entrega|2867,4
1112049|20478224169|POR MORA|BIENES|HOSPITAL DE VITARTE|21/12/18|POR MORA|195,53
1145021|20543254798|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|19/03/19|POR DEMORA EN LA SUBSANACION DE AVERÍAS (PENALIDAD REF AL SERV) - PARA CTO COMPLEMENTARIO|250,35
1157355|20600539401|OTRA PENALIDAD|BIENES|ZONA REGISTRAL N° X SEDE CUSCO|05/10/18|otras penalidades |1425,75
1203269|20522859410|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|27/03/19|Mora en la culminación del Entregable 2|579,84
1160708|20101387101|OTRA PENALIDAD|SERVICIOS|PETROLEOS DEL PERU S.A.|05/04/18|INCUMPLIMIENTO CONTRACTUAL|4150
1107631|20600849191|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|17/04/18|POR NO PRESENTAR EL INFORME MENSUAL EN EL PLAZO ESTABLECIDO|25
1197470|20101991319|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|04/04/19|por demora en la entrega del material|2088,6
1115901|20108474867|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|01/09/17|TIEMPO DE ENTREGA|6768,94
1110889|20565852737|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|20/10/17|TIEMPO DE ENTREGA|3068
1175552|20553892253|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|05/04/19|retraso injustificado entrega documentos y devol cargos|1118,04
1212899|20543562000|OTRA PENALIDAD|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|24/10/16|Incumplimiento de plazos.|22099,09
1121347|20529914718|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|18/01/18|TIEMPO DE ENTREGA|1263,08
1191439|10099280820|OTRA PENALIDAD|SERVICIOS|MINISTERIO DEL INTERIOR - PNP UE 001 OGA|15/01/19|POR HORA DE RETRASO POR PUESTO DE COORDINADOR NO CUBIERTO |166
875556|20121978025|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|22/06/18|ES EL ACUMULADO POR RETRASOS INJUSTIFICADA POR EL CONTRATO PRINCIPAL|29914,76
875556|20121978025|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|22/06/18|PENALIDAD POR MORA DEL CONTRATO COMPLEMENTARIO|1922,94
1198503|20516530686|POR MORA|BIENES|ZONA REGISTRAL N° V SEDE TRUJILLO|25/03/19|PENALIDAD POR MORA|18641,03
1115985|20543483983|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|03/01/18|TIEMPO DE ENTREGA|2621,14
1107582|20552976577|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|03/11/17|TIEMPO DE ENTREGA|1909,65
1095017|20514083496|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|17/10/17|TIEMPO DE ENTREGA|3095
1118749|20513158808|POR MORA|SERVICIOS|MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADMINISTRACIÓN GENERAL|25/03/19|Penalidad por retraso en la entrega de documentos|3604,56
1181115|20423794250|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|25/02/19|OTRAS PENALIDADES|50
1185024|20601692806|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|13/03/19|OTRAS PENALIDADES|6925
1097426|20545527180|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|21/08/17|TIEMPO DE ENTREGA|1193,71
1066089|20514083496|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|02/05/17|TIEMPO DE ENTREGA|2119,47
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|27/03/18|OTRAS PENALIDADES 003-2018|3240
1107045|20514083496|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|26/12/17|TIEMPO DE ENTREGA|2678,49
1204683|20525147976|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|09/05/19|No contar con Sucamec|200
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|03/04/17|OTRAS PENALIDADES 008-2017|607,5
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|16/04/18|PENALIDAD 34|4150
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|25/10/18|OTRAS PENALIDADES 042-2018|2282,5
1182991|20401992333|OTRA PENALIDAD|SERVICIOS|CENTRO DE FORMACION EN TURISMO|25/04/19|POR NO INGRESAR LA TOTALIDAD DE MATERIALES, ABANDONO DE PERSONAL E INGRESO FUERA DE HORA - Cambio Tipo Penalidad. Error de la Entidad. 2019-15104117-Lima. 2019-0046717|13986
1200358|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|24/05/19|INFRACCION DE LOS ITEM 1 Y 7 DEL CONTRATO|50820
1065538|20536811827|POR MORA|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|12/10/18|Incumplimiento de plazos.|19510
1140116|20490348574|POR MORA|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|04/01/19|Incumplimiento de plazos.|8707,5
1185763|20449517203|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|27/05/19|OTRAS PENALIDADES|300
1213321|10441384365|POR MORA|BIENES|MUNICIPALIDAD DISTRITAL DE KIMBIRI|03/05/19|POR INCUMPLIMIENTO DE LA PRESTACION|15726,5
1180204|20492917011|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|07/02/19|RETRASO EN LA ENTREGA|19554,56
1156993|C0003034014|OTRA PENALIDAD|SERVICIOS|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|28/02/19|INCUMPLIMIENTO HORARIO DE TRABAJO|600
1177232|20512147730|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|30/05/19|Demora en la presentacion del informe final |9315
1221180|20601021642|POR MORA|BIENES|MUNICIPALIDAD DISTRITAL DE LAS LOMAS|14/05/19|PENALIDAD POR RETRASO EN LA SEGUNDA ENTREGA TRES DIAS DE RETRASO|1591,68
1104109|20359508779|POR MORA|BIENES|ZONA REGISTRAL N° V SEDE TRUJILLO|14/05/19|por mora|125,78
1185357|20602276890|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|06/06/19|OTRAS PENALIDADES|50
1141861|20501827623|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA DEL MERCADO DE VALORES|31/01/19|POR DEMORA EN EL REEMPLAZO DEL PERSONAL|84
1163359|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|28/05/19|POR MORA|910,1
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|28/05/19|POR MORA|3880,98
1170668|20160267861|OTRA PENALIDAD|SERVICIOS|CENTRO DE FORMACION EN TURISMO|20/12/18|POR CAMBIOS DE PERSONAL SIN AUTORIZACION, Y OTROS|207,5
1052347|20428865058|OTRA PENALIDAD|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|18/07/18|OTRA PENALIDAD|32354,34
1091800|20486746581|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° VIII SEDE HUANCAYO|30/07/18|Penalidad por cambio de personal de vigilancia sin autorización de la entidad.|7000
1052347|20428865058|OTRA PENALIDAD|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|24/09/18|OTRA PENALIDAD|395
1092962|20515319574|OTRA PENALIDAD|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|03/07/19|Otras penalidades|28998
1088716|20527250111|POR MORA|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|25/02/19|Incumplimiento de plazos.|47053
1167666|20428135327|POR MORA|SERVICIOS|EMPRESA DE GENERACION ELECTRICA MACHUPICCHU|28/12/18|Por 14 dias de atrazo en la entrega de Inf.final del servicio |46457,54
1148889|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|29/04/19|OTRA PENALIDAD|840
1098827|20517181359|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|21/06/19|POR MORA|2203,32
1041891|20546183522|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|27/07/18|OTRAS PENALIDADES|3359
1187111|20483851171|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|25/07/19|PERSONALTENCIO NO SE ENCONTRABA EN OBRA |204435,99
1166310|20532726493|OTRA PENALIDAD|SERVICIOS|EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.|06/05/19|05-2019 Otras Penalidades|6000
1175552|20553892253|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|31/07/19|Demora en la entrega de documentos y devolucion cargos|213,79
1166310|20532726493|OTRA PENALIDAD|SERVICIOS|EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.|07/03/19|02-2019 Otras Penalidades|1400
1204286|20543254798|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|17/06/19|POR DEMORA EN LA SUBSANACION DE UNA AVERÍA (PENALIDAD REFERENTE AL SERVICIO)|221,7
1202399|20553464707|POR MORA|SERVICIOS|MINISTERIO DE DEFENSA|09/05/19|POR RETRASO DE 14 DIAS EN LA EJECUCION|23730,47
1231362|20250122323|POR MORA|BIENES|BANCO CENTRAL DE RESERVA DEL PERÚ|16/07/19|Atraso en entrega|2880,59
1200358|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|28/08/19|POR LA VALORIZACIÓN DE OBRA Nro 7 - JULIO 2019|73080
1183139|20600255755|OTRA PENALIDAD|SERVICIOS|UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE|30/05/19|1 agente no contaba carnet SUCAMEC el 24 abril|358,81
1108265|20524068622|POR MORA|BIENES|UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE|31/01/19|demora entrega items 1,2,3,4 |587,8
1199937|20387377167|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|20/06/19|Por mora|2124,89
1165905|20547784813|OTRA PENALIDAD|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|28/08/18|OTRA PENALIDAD|415
1203053|20523689879|POR MORA|BIENES|UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE|27/06/19|demora entrega de item 6,7,5,3 y 1 (1 dia)|297,82
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|17/08/18|Otras Penalidades|600
1153211|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|31/07/18|Otras Penalidades según TDR|2600
1153211|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|12/11/18|Otras Penalidades según TDR|900
1153211|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|12/11/18|Otras Penalidades según TDR|1300
1153211|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|28/12/18|Otras Penalidades según TDR|600
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|23/06/18|Otras Penalidades|1900
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|31/12/18|Otras Penalidades según TDR|1200
1130248|20544901941|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|10/09/18|Otras Penalidades según TDR|700
1148889|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|03/09/19|penalidad por avería en enlace respaldo |654,18
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|13/08/19|POR MORA|647,42
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|19/08/19|POR MORA|9077,77
1143423|20387377167|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|24/09/19|OTRAS PENALIDADES|23557,07
1141469|20523209095|POR MORA|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|28/02/19|POR MORA 41,192.28|4119228
1165310|20513852500|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|23/09/19|personal operario no autorizado|231,04
1163359|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|10/09/19|POR MORA|715,31
1185203|20359742615|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|25/09/19|OTRAS PENALIDADES|125
1153211|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|28/09/18|Otras Penalidades según TDR|1500
1242969|20556054160|POR MORA|SERVICIOS|EJERCITO PERUANO|12/10/19|POR MORA DE 1 DIA|543,13
1242969|20556054160|POR MORA|SERVICIOS|EJERCITO PERUANO|09/10/19|POR MORA DE 1 DIA|905,17
1242969|20556054160|POR MORA|SERVICIOS|EJERCITO PERUANO|06/10/19|POR MORA DE 1 DIA|905,17
1174870|20511450544|OTRA PENALIDAD|SERVICIOS|PETROLEOS DEL PERU S.A.|25/09/19|MEEMORANDOS N° SING-CTR-338-2019 - SING-CTR-1392-2019|3780
1107033|20186782179|OTRA PENALIDAD|SERVICIOS|CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC|15/05/18|No recoger a los colaboradores en los turnos y rutas establecidas día 15 mayo|50
1195694|20477883312|POR MORA|SERVICIOS|PETROLEOS DEL PERU S.A.|12/04/19|MORA EN LA PRESENTACION FINAL DE ENTREGABLES|6395,23
1187104|20483851171|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|17/10/19|NO CUMPLIR CON EL EQUIPO OFERTADO |84
1200024|C0003147056|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE DEFENSA|29/04/19|ATRASO EN LA ENTREGA DEL INFORME DE LA VALORIZACIÓN 3|1762,46
1200024|C0003147056|POR MORA|SERVICIOS|MINISTERIO DE DEFENSA|29/04/19|PENALIDAD POR MORA POR ATRASO EN LA EJECUCIÓN DE LA VALORIZACIÓN 3|78331,67
1251634|20553156808|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|21/10/19|retraso en la entrega|2900,3
1190074|20458680524|OTRA PENALIDAD|SERVICIOS|FUERZA AEREA DEL PERU|27/06/19|Anexo H - Directiva FAP 175-5|32250
1182421|C0003132512|OTRA PENALIDAD|SERVICIOS|UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA|08/02/19|OTRAS PENALIDADES DE ACUERDO  A LA CLAUSULA DUODECIMA DELCONTRATO N° 010-2018-UGEL07|840
1060733|20100057523|POR MORA|SERVICIOS|EMPRESA DE GENERACION ELECTRICA MACHUPICCHU|18/07/18|Atrazo de 4 dias en la ejecucion del matenimiento mensual may-jun-2018|116,67
1149605|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° X SEDE CUSCO|16/09/19|penalidad por enlace THE + FAM periodo 24 julio al 23 agosto 2019|2111,5
1149605|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° X SEDE CUSCO|22/07/19|penalidad por enlace THE + FAM periodo 24 abril al 23 mayo 2019|3526,72
1187104|20483851171|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|28/11/19|NO CUMPLIR CON EL EQ|168
1055945|20515319574|POR MORA|SERVICIOS|INSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL|21/01/19|Durante la ejecución del contrato se aplicaron penalidades |565977,36
1229138|20450317480|POR MORA|SERVICIOS|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|24/09/19|POR 273 ATRASOS EN LOS ENVIOS DE DOCUMENTOS|146,52
1192409|20600256026|POR MORA|BIENES|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|01/02/19|Incumplimiento de plazos.|1125
1204286|20543254798|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|19/11/19|POR DEMORA EN LA PRESENTACION DEL INFORME MENSUAL (PENALIDAD REFERENTE AL SERVICIO)|20
1149605|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° X SEDE CUSCO|18/11/19|penalidad por enlace THE + FAM periodo 24 set al 23 oct 2019|1492,32
1187104|20483851171|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|23/12/19|NO CUMPLIR CON EL ITEN 7 DE LA CLAUSULA DUODECIMA DEL CONTRATO 88-2018-MDH-GM|185145
1229939|20543400522|POR MORA|BIENES|ZONA REGISTRAL N° VIII SEDE HUANCAYO|28/11/19|OFICIO 1691-2019|29,13
1128585|20551630731|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|13/08/19|PENALIDAD OTRAS 068-2018|210
1213881|C0003158642|POR MORA|BIENES|ZONA REGISTRAL N° II SEDE CHICLAYO|04/07/19|PENALIDAD POR RETRASO INJUSTIFICADO|5878,36
1252535|10403836457|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|30/12/19|POR MORA|2717,39
925556|C0002788366|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|31/05/19|POR MORA|9460,37
1101065|20545998387|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|07/10/19|OTRAS PENALIDADES|1260
1056955|20100466709|OTRA PENALIDAD|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|20/09/16|otras penalidades |3752,5
1094493|20513112727|OTRA PENALIDAD|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|19/01/18|otras penalidades |4386,97
1208654|20524480850|POR MORA|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|11/12/19|DEMORA EN LA EJECUCION DE LA PRESTACION|1430,97
1246407|20498965653|POR MORA|SERVICIOS|SEGURO SOCIAL DE SALUD|30/10/19|Penalidad por mora|2836,62
1196299|C0003142610|OTRA PENALIDAD|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|26/11/19|otras penalidades|210
1206915|20359742615|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE RELACIONES EXTERIORES|16/08/19|PENALIDAD POR NO CUBRIR UN (1) PUESTO DE VIGILANCIA (18 díaa)|3780
1263326|20492993973|POR MORA|BIENES|PRESIDENCIA DEL CONSEJO DE MINISTROS|31/12/19|DEMORA EN LA EJECUCION DE LA PRESTACION|27570,83
1124073|20513158808|OTRA PENALIDAD|SERVICIOS|PRESIDENCIA DEL CONSEJO DE MINISTROS|30/11/18|otras penalidades|735,51
1235622|20503794692|POR MORA|BIENES|HOSPITAL DE VITARTE|21/11/19|POR MORA|67,72
1235436|20536390201|POR MORA|BIENES|HOSPITAL DE VITARTE|23/10/19|POR MORA|4,38
1235685|20100085225|POR MORA|BIENES|HOSPITAL DE VITARTE|16/12/19|POR MORA|14,48
1112548|20478224169|POR MORA|BIENES|HOSPITAL DE VITARTE|25/07/19|POR MORA|323,16
1224384|20100018625|POR MORA|BIENES|HOSPITAL DE VITARTE|13/01/20|POR MORA|286
1112023|20517103986|POR MORA|BIENES|HOSPITAL DE VITARTE|02/09/19|POR MORA|412,23
1235646|20100287791|POR MORA|BIENES|HOSPITAL DE VITARTE|25/11/19|POR MORA|130,44
1229554|20100018625|POR MORA|BIENES|HOSPITAL DE VITARTE|19/12/19|POR MORA|41,99
1174586|20600545281|POR MORA|BIENES|HOSPITAL DE VITARTE|25/01/19|POR MORA|41,65
1174930|20513553693|POR MORA|BIENES|HOSPITAL DE VITARTE|11/10/19|POR MORA|38
1175105|20338022850|POR MORA|BIENES|HOSPITAL DE VITARTE|04/12/19|POR MORA|180
1224396|20109161609|POR MORA|BIENES|HOSPITAL DE VITARTE|25/11/19|POR MORA|380,88
1230894|20502221796|POR MORA|SERVICIOS|HOSPITAL DE VITARTE|19/12/19|POR MORA|1384,4
1236461|20100204330|POR MORA|BIENES|HOSPITAL DE VITARTE|13/01/20|POR MORA|516,77
1236433|20100018625|POR MORA|BIENES|HOSPITAL DE VITARTE|13/01/20|POR MORA|349,05
1174939|20504312403|POR MORA|BIENES|HOSPITAL DE VITARTE|16/12/19|POR MORA|1440,36
1232056|20216501021|POR MORA|SERVICIOS|PETROLEOS DEL PERU S.A.|13/11/19|RETRASO EN LA EJECUCION DEL SERVICIO|840
1200209|20534502533|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|31/01/20|POR NO PRESENTAR EL INFORME MENSUAL SOBRE EL ESTADO DEL SERVICIO EN EL PLAZO ESTABLECIDO|100
1204286|20543254798|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|17/01/20|POR DEMORA EN LA SUBSANACION DE UNA AVERÍA AYACUCHO (PENALIDAD REFERENTE AL SERVICIO)|179,55
1236456|20440180044|POR MORA|BIENES|HOSPITAL DE VITARTE|22/01/20|POR MORA|435,47
1186950|20100686814|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE SALUD|15/02/19|POR RETRASO  EN LA NOTIF Y DEV DE CARGOS|336
1186950|20100686814|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE SALUD|17/06/19|POR RETRASO EN NOTIFICAR, POR DEVOLUCION DE CARGOS|1050
1186950|20100686814|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE SALUD|18/09/19|POR RETRASO EN NOTIFICAR, POR DEVOLUCION DE CARGOS|4914
1127501|20501827623|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|14/12/18|Por el no cumplimiento de los planes, programas y/o procedimientos establecidos en las bas|4150
1155384|20262727859|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|31/07/19|No cubrir puestos dentro de la tolerancia|630
1130808|20401992333|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|13/11/19|Por tardanzas, cambios no autorizados, incumplimiento de tareas, superar el límite de camb|53814,92
1155384|20262727859|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|30/11/18|Por no efectuar visitas diarias del Supervisor Externo, no portar carn|1037,5
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|11/02/20|POR MORA|7355,11
1235234|20529113898|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|27/12/19|Por no brindar descanso al personal|600
1211999|10411508949|POR MORA|BIENES|UNIVERSIDAD NACIONAL DEL ALTIPLANO|11/11/19|RETRASO EN LA ENTREGA 49 DIAS|743,75
1239094|20512715568|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|25/10/19|Por no brindar descanso, por no portar carné, por no visita de supervisor|5000
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|01/07/19|PAQUETERIA - MARZO|676,76
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|09/09/19|PAQUETERIA - JULIO |731,07
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|09/07/19|DOCUMENTOS - ABRIL 19|78,78
1171454|20410194768|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|31/12/18|No efectuar visita el supervisor|100
1175817|20489509149|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|19/12/18|Falta de visita de supervisor externo|100
1051587|20536039717|POR MORA|BIENES|PRESIDENCIA DEL CONSEJO DE MINISTROS|31/07/17|retraso injustificado |34,9
1181736|20560001861|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|11/04/19|Por no portar carné, cambio sin autorización y un agente cubre 02 turnos|4220
1171454|20410194768|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|22/11/19|Por no brindar descanso al personal|600
1173943|20100017491|OTRA PENALIDAD|SERVICIOS|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|27/12/19|No cumplió con el SLA contratado|67340,45
