ID CONTRATO|RUC CONTRATISTA|TIPO PENALIDAD|OBJETO CONTRATO|ENTIDAD CONTRATANTE|FECHA PENALIDAD|DESCRIPCION/MOTIVO|MONTO
2052693|20601245931|Otra Penalidad|Servicio|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA|02/06/21|PENALIDAD DE LA ORDEN DE SERVICIO N° 195|220
2024315|20482468935|Por Mora|Obra|MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO|10/10/21|Penalidad por demora en la entrega de la obra|1496,08
2010352|10225080530|Por Mora|Consultoría de Obra|MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO|29/09/21|Penalidad por mora, 2 días de atraso en la presentación de  liquidación|505,25
2063670|20101128777|Por Mora|Servicio|OFICINA DE NORMALIZACION PREVISIONAL|24/09/21|Numeral 7.1 Bases Integradas|334,65
2044840|20601234123|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|16/09/21|OTRAS PENALIDADES|25
2057529|20487019811|Otra Penalidad|Bien|POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO|15/07/21|OTRAS PENALIDADES DISTINTIA AL RETRASO O MORA EN LA EJECUCION DE LAS PRESTACIONES DEL OBJETO EN CONFORMIDAD AL ARTICULO 163 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO|440
2057533|20510471173|Por Mora|Bien|POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO|05/08/21|PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACION  OBJETO DEL CONTRATO  CONFORME AL ARTICULO 161 Y 162 |13741,99
2057530|20510471173|Por Mora|Bien|POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO|11/08/21|PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACION  OBJETO DEL CONTRATO  CONFORME AL ARTICULO 161 Y 162 |72759,7
2016585|20502853750|Por Mora|Bien|GOBIERNO REGIONAL DE CAJAMARCA-HOSPITAL CAJAMARCA|07/10/21|PENALIDAD |23998,25
2058574|20452440912|Otra Penalidad|Obra|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|14/10/21|APLICACION DE PENALIDAD POR AUSENCIA DE PERSONAL CLAVE|4400
2028553|20600257286|Por Mora|Bien|UNIVERSIDAD NACIONAL DE MOQUEGUA|04/08/21|DEMORA DE 01 DIA EN LEVANTAMIENTO DE OBSERVACIONES|2365,85
2028537|20551156487|Por Mora|Bien|UNIVERSIDAD NACIONAL DE MOQUEGUA|03/06/21|PENALIDAD POR MORA NO SE CUMPLIÓ EN EL PLAZO CONTRACTUAL|32700
2028494|20551156487|Por Mora|Bien|UNIVERSIDAD NACIONAL DE MOQUEGUA|05/08/21|PENALIDAD POR MORA EN LA EJECUCIÓN DE LA PRESTACIÓN|100500
2017279|20563370166|Otra Penalidad|Servicio|INPE-DIRECCION REGIONAL CENTRO - HUANCAYO|06/09/21|Por incumplimiento en las cantidades  de raciones y por no contar con carnet sanitario|3937,72
2044095|20600662253|Otra Penalidad|Servicio|INPE-DIRECCION REGIONAL CENTRO - HUANCAYO|10/05/21|Por la falta de personal clave  a laborar|1250,4
2044095|20600662253|Otra Penalidad|Servicio|INPE-DIRECCION REGIONAL CENTRO - HUANCAYO|14/07/21|Por la falta de personal clave  a laborar|1732,5
2044095|20600662253|Otra Penalidad|Servicio|INPE-DIRECCION REGIONAL CENTRO - HUANCAYO|16/08/21|Por la falta de personal clave  a laborar|3265,5
2006628|20564000010|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/09/21|No zarandear material en cantera, No presentar videos, Retraso de un día en la presentación del informe mensual|12100
2003794|20604264287|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/09/21|Retraso de tres días en la presentación del informe de Levantamiento de observaciones|3300
2009168|20600167163|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|27/09/21|Retraso de un día en la presentación del informe mensual|1100
2003800|20600791754|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/09/21|Retraso de 01 día en la presentación del informe, 02 días de ausencia de maquinaria mínima, 02 días de Ausencia del personal acreditado|14300
2056901|20100177341|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|27/08/21|APLICACIÓN DE PENALIDAD (MEMO N° 1642-OL-N° 327--UACBS-OL-INSN)|500
2008860|20450782727|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/09/21|No presentar en los informes fotos y videos de cada día fechados y georreferenciados|2200
2009145|20563969939|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|27/09/21|Retraso de DOS días en la presentación del informe de Levantamiento de observaciones|2200
2003755|20490396382|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|04/10/21|Retraso de dos días por demora en la presentación del levantamiento del pliego de observaciones, Retraso de cuatro días por demora en la presentación del levantamiento del pliego de observaciones reiterativo, Una persona sin SCTR, No presentar fotos y videos de cada día fechados y georreferenciados|9900
2024397|20481813841|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|19/07/21|"OTRAS PENALIDADES EXP TEC" Supuesto N° 9 (Levantamiento de Obs)|154,6
2009352|20527381569|Por Mora|Servicio|MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS|10/12/20|PENALIDAD SEGUN INFORME N° 00166-2020-TABPF/ABAS/MPQ-U|161,09
2007152|20526894651|Por Mora|Servicio|MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS|10/12/20|PENALIDAD SEGUN INFORME N° 00159-2020-TABPF/ABAS/MPQ-U|30,69
2033754|20516142163|Otra Penalidad|Servicio|OFICINA DE NORMALIZACION PREVISIONAL|05/03/21|NUMERAL 27.3  OTRAS PENALIDADES|1408
2015002|20545865158|Por Mora|Consultoría de Obra|MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO|24/08/21|PENALIDAD POR MORA (CLAUSULA DECIMO SEGUNDA DEL CONTRATO DE SUPERVISION|238,47
2026030|10407199231|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|17/08/21|APLICAR LA PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES AL CONTRATISTA CHRISTIAN CALLATA TOLEDO |530,86
2051310|20498255796|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|06/07/21|APLICAR LA PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA DIVINA MISERICORDIA CONSULTORES CONTRATISTAS SERVICIOS GENERALES EIRL|1100
2038274|20292890932|Por Mora|Bien|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|21/07/21|APLICAR EL MONTO MAXIMO DE PENALIDAD POR MORA AL CONTRATISTA AQUASPORT S.A.C.|15200
2026580|20454930917|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|17/03/21|APLICAR LA PENALIDAD AL PROVEEDOR CONSTRUCCION Y SERVICIOS SSAN AGUSTIN S.R.L.|2200
2038800|20492221571|Por Mora|Bien|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|18/08/21|APLICAR LA PENALIDAD POR MORA AL CONTRATISTA Q ENERGY PERU S.A.C.|6788,77
2050223|20256136865|Otra Penalidad|Servicio|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|04/08/21|OTRAS PENALIDADES|16146,45
2030511|20524480850|Otra Penalidad|Servicio|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|13/04/21|OTRAS PENALIDADES|4173,15
2027917|20523386469|Otra Penalidad|Obra|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|16/04/21|Por la no presentación de la valorización de avance físico ejecutado del periodo que corresponde. |1760
2027917|20523386469|Otra Penalidad|Obra|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|16/03/21|incumplimiento con las Medidas de Mitigación Ambiental indicada en el estudio de Impacto Ambiental y/o Expediente Técnico.|4350
2023998|10099903886|Por Mora|Servicio|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|25/02/21|presenta un (1) día de atraso, en la presentación del Segundo Informe. |1760
2024781|10224094651|Por Mora|Consultoría de Obra|MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO|26/08/21|PENALIDAD|9900,79
2039489|20380498791|Por Mora|Servicio|ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO|16/07/21|PENALIDAD POR RETRASO INJUSTIFICADO EN LA REALIZACION DEL SERVICIO EN VIRTUD DEL CONTRATO 002-2020-OTASS|79500
2011535|20484276260|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD DISTRITAL DE HUARMACA|26/08/21|RETRASO EN LA PRESENTACIÓN DE VALORIZACIÓN DE OBRA EN EL PLAZO CORRESPONDIENTE|2200
2054592|20600229363|Por Mora|Bien|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|30/07/21|Se aplicó penalidades por mora|19356,59
2035717|20509895776|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|20/08/21|OTRAS PENALIDADES|200
2046111|20422293699|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|19/08/21|OTRAS PENALIDADES|300
2018098|10181420761|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD DISTRITAL DE HUARMACA|06/09/21|RETRASO EN LA PRESENTACIÓN DE VALORIZACIÓN DE OBRA EN EL PLAZO CORRESPONDIENTE|8800
2067124|20493354826|Otra Penalidad|Servicio|PETROLEOS DEL PERU S.A.|07/09/21|Penalidad de acuerdo a la infracción 10 del numeral 13 de las Condiciones Tecnicas|2200
2061462|20465722119|Por Mora|Bien|HOSPITAL EMERGENCIA ATE VITARTE|30/06/21|EL PROVEEDOR INCUMPLIO CON EL PLAZO DE ENTREGA DE LOS BIENES|2400
2001918|20602125247|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA|31/12/20|NO PRESENTAR OPORTUNAMENTE LOS INFORMES O NO SUBSANAR LAS OBSERVACIONES EFECTUADAS POR EL INSPECTOR DENTRO DEL PLAZO|2150
2011942|20511772312|Por Mora|Servicio|PROGRAMA NACIONAL DE TELECOMUNICACIONES|06/09/21|POR DEMORA EN LA PRESENTACION DEL PLAN DE SEGURIDAD Y DE REENTRENAMIENTO - PRESTACION ADICIONAL|886,8
2011942|20511772312|Otra Penalidad|Servicio|PROGRAMA NACIONAL DE TELECOMUNICACIONES|11/05/21|POR PERDIDA DE BIEN PATRIMONIAL|645
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|18/03/21|Otras penalidades correspondiente al mes de enero.|2288
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|18/03/21|Otras penalidad- correspondiente al mes de febrero|132
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|07/09/21|otras penalidades - correspondiente al mes de julio|308
2000378|20490234137|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|11/08/21|Otras penalidades - correspondiente al mes de julio|1000
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|03/02/21|Otras penalidades - correspondiente al mes de diciembre|1662
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|18/03/21|Otras penalidades - correspondiente al mes de febrero|1606
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|21/06/21|Otras penalidades - periodo correspondiente del mes de mayo|300
2048649|20546904106|Otra Penalidad|Servicio|OFICINA DE NORMALIZACION PREVISIONAL|13/09/21|LITERAL J OTRAS PENALIDADES, NUMERO 5 DE LOS TERMINOS DE REFERENCIA DE LAS BASES INTEGRADAS |2200
2021504|20601665591|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|18/12/20|En Elaboración del Expediente|788,1
2004931|20601365007|Por Mora|Servicio|PROGRAMA NACIONAL DE TELECOMUNICACIONES|10/09/21|POR RETRASO EN LA DIGITALIZACION DEL PRIMER ENTREGABLE|20511,74
2021521|20601665591|Por Mora|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|26/08/21|CALCULO DE LA PENALIDAD POR RETRASO INJUSTIFICADO EN LA ENTREGA DEL  EXPEDIENTE TECNICO - PENALIDAD POR MORA|260,34
2053659|10415781381|Por Mora|Servicio|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA|08/07/21|PENALIDAD DEL CONTRATO N° 011-2021/GOB.REG.HVCA/DIRESA/UERST.|6932,29
2059112|20602866441|Por Mora|Bien|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA|21/07/21|PENALIDAD DEL CONTRATO N° 033-2021/GOB.REG.HVCA/DIRESA/UERST|6507,6
2075206|20468787360|Por Mora|Bien|HOSPITAL EMERGENCIA ATE VITARTE|27/09/21|EL CONTRATISTA INCUMPLIO CON EL PLAZO DE ENTREGA DE UNO DE LOS BIENES.|3385,8
2026580|20454930917|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|30/09/21|APLICAR PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA|1100
2041813|20604436142|Por Mora|Bien|MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR|04/10/21|PENALIDAD POR MORA|688,8
2026667|10064292990|Por Mora|Servicio|PODER JUDICIAL|16/06/21|DEMORA EN LA PRESTACION DEL SERVICIO |404,04
2026667|10064292990|Otra Penalidad|Servicio|PODER JUDICIAL|17/06/21|DEMORA EN LA ENTREGA DEL INFORME DE ACTIVIDADES|220
2057529|20487019811|Por Mora|Bien|POLICÍA NACIONAL DEL PERÚ - VIII DIRECCIÓN TERRITORIAL HUANCAYO|15/07/21|PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACION  OBJETO DEL CONTRATO  CONFORME AL ARTICULO 161 Y 162 |12946,5
2017279|20563370166|Otra Penalidad|Servicio|INPE-DIRECCION REGIONAL CENTRO - HUANCAYO|06/09/21|Por no contar con carnet sanitario y el incorrecto almacenamiento de los viveres|1702,37
2004735|10432925574|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|09/09/21|El contratista no cumplió con los requerimientos técnicos exigidos para la presentación del informe según anexo 02 - tdr.  |2150
2004735|10432925574|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|31/05/21|Retraso de un día en la presentación del informe de Levantamiento de observaciones.|1100
2001186|20490068377|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/09/21|Retraso de un día en la presentación del informe de Levantamiento de observaciones|1100
2009148|10432925574|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/09/21|Un día de Ausencia del personal acreditado, Retraso de 05 días en la presentación del informe de Levantamiento de observaciones|7700
2015137|20564030512|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|21/10/21|Retraso de dos días en la presentación del informe mensual|2200
2063670|20101128777|Por Mora|Servicio|OFICINA DE NORMALIZACION PREVISIONAL|12/10/21|NUMERAL 7.1 DE LAS BASES INTEGRADAS|5,54
2078577|20465722119|Por Mora|Bien|HOSPITAL EMERGENCIA ATE VITARTE|20/10/21|06 DIAS DE ATRASO EN LA SEGUNDA ENTREGA|471,2
2014379|20602131549|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|05/03/21|Por el no cumplimiento de los planes, programas y/o procedimientos establecidos en las bases, y Por incumplimiento de cualquier acuerdo de nivel de servicio|13200
2011254|20100904315|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|21/04/21|Agente de vigilancia no dispone de carné SUCAMEC y/o se encuentre vencido, cambio de agente sin autorización, remuneración mensual menor a estructura de costos, no presentar documentación que acredite el perfil del agente reemplazante, no entregar la totalidad de mascarillas|4840
2011254|20100904315|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|15/06/21|Agente de vigilancia no dispone de carné SUCAMEC o se encuentra vencido, cambio de agente sin autorización, remuneración mensual menor a estructura de costos, no presentar documentación que acredite perfil del agente|4730
2011254|20100904315|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|16/08/21|Agente de vigilancia no dispone de carné SUCAMEC y/o se encuentra vencido, realizar cambo de agente sin autorización, remuneración mensual menor a estructura de costos, no brindar descanso al personal, no presentar documentación que acredite perfil de agente reemplazante|4180
2011254|20100904315|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|16/08/21|Remuneración mensual del supervisor residente y/o agente de vigilancia menor a la estructura de costos|7920
2047726|20252575457|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|28/09/21|No cumplir con emitir el informe mensual a los 10 días calendarios después de haberse finalizado el periodo mensual del servicio - 01 día de retraso.|440
2046655|20602885543|Por Mora|Servicio|AUTORIDAD NACIONAL DEL SERVICIO CIVIL|06/09/21|Retraso en notificar y devolver cargos - mes de mayo|623
2068686|20387377167|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|26/10/21|OTRAS PENALIDADES|360,8
2044110|20100295891|Por Mora|Bien|EMPRESA MUNICIPAL DE SANEAMIENTO BASICO DE PUNO SOCIEDAD ANONIMA|30/03/21|APLICACION DE PENALIDAD POR  18 DIAS DE ATRASO EN LA ENTREGA DE CLORO|2327,55
2000984|20604137188|Otra Penalidad|Servicio|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|10/11/21|otras penalidades|4700
2058177|20600143132|Otra Penalidad|Servicio|GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA|10/11/21|CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA EN LA FORMULACIÓN DEL PROYECTO DE INVERSIÓN A NIVEL DE FICHA TÉCNICA ESTANDAR: ¿CREACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSCO EN LOS CASERÍOS LIBANO, SANTA MARIA, EUCALIPTO, BUENOS AIRES, SECTOR PROGRESO, SANTA CLARA, MONTE DE LOS OLIVOS, DISTRITO DE CAJARURO, PROVINCIA DE UTCUBAMBA, DEPARTAMENTO DE AMAZONAS|7656
2047636|20523515536|Otra Penalidad|Servicio|MUNICIPALIDAD DISTRITAL DE LA VICTORIA - LIMA|01/10/21|APLICACION DE OTRAS PENALIDADES|4,4
2054353|20605599401|Por Mora|Servicio|OFICINA DE NORMALIZACION PREVISIONAL|22/11/21|Retraso en la ejecucion de la prestacion|4489
2054353|20605599401|Otra Penalidad|Servicio|OFICINA DE NORMALIZACION PREVISIONAL|22/11/21|Item 5 del numeral 17 Otras Penalidades establecido en los TDR|880
2036663|20603339356|Otra Penalidad|Servicio|CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS|15/11/21|aplicación de otras penalidades según lo establecido en el Item 1 y 17 de la tabla de otras penalidades, del numeral 35 de los términos de referencia del Capítulo III de las Bases Integradas del Servicio de vigilancia privada y prevención de riesgos en Lima y Callao ¿ Item 1, AS N°03-2019-PERÚ COMPRAS/CE, la cual asciende a S/ 3,520 (Tres Mil Quinientos Veinte Soles con 00/100 Soles).|3520
2068537|10024195177|Por Mora|Servicio|GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL|30/11/21|PENALIDAD POR MORA|7135
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|05/10/21|Otras penalidades - correspondiente al mes de agosto|1350
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|04/11/21|otras penalidades correspondiente |2320
2044905|20601692806|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|30/11/21|OTRAS PENALIDADES|100
2066597|20387377167|Por Mora|Servicio|SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS|18/10/21|PENALIDAD N° 079-2021|3850,38
2056071|10099131972|Por Mora|Bien|HOSPITAL EMERGENCIA ATE VITARTE|25/10/21|EL CONTRATISTA INCUMPLIO CON EL PLAZO DE ENTREGA.|72,29
2053630|L0603768813|Por Mora|Servicio|PROGRAMA PARA EL MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL CENTRO DE EMPLEO FORTALECE PERU|28/09/21|Penalidad por mora por 222.22 dólares amercianos|222,22
2035314|20602352910|Otra Penalidad|Servicio|ZONA REGISTRAL N° V SEDE TRUJILLO|21/07/21|OTRAS PENALIDAD|560,09
2040573|20450317480|Por Mora|Servicio|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|27/07/21|POR 361 ATRASOS EN SERVICIO DE COURIER-JUNIO 21|413,71
2064882|20601485797|Por Mora|Servicio|GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL|15/12/21|APLICACION DE PENALIDAD POR MORA|4230
2029989|20100017491|Otra Penalidad|Servicio|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|11/11/21|OTRAS PENALIDADES|2228,88
2064615|20601028345|Por Mora|Servicio|CORTE SUPERIOR DE JUSTICIA DE AYACUCHO|18/12/21|PENALIDAD POR DEMORA EN LA NOTIFICACIÓN DE DOCUMENTOS |1936,25
2045794|20100362598|Otra Penalidad|Servicio|MINISTERIO DE EDUCACION|17/08/21|INCUMPLIMIENTO NUMERAL 6 Y 12|7260
2015290|20481661481|Otra Penalidad|Servicio|MINISTERIO DE EDUCACION|12/10/21|INCUMPLIMIENTO NUMERAL 1, 2 Y 3|4209,33
2015290|20481661481|Otra Penalidad|Servicio|MINISTERIO DE EDUCACION|13/05/21|INCUMPLIMIENTO NUMERAL 2, 3 Y 8|5426,67
2026760|20491649632|Por Mora|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|17/08/21|2.- "PENALIDAD POR MORA"  (Restraso Injustifiacado en la Ejecuccion de la Obra)|5884,02
2035055|20367062283|Por Mora|Obra|MUNICIPALIDAD PROVINCIAL DE TUMBES|30/12/21|penalidad por retraso en la ejecución de la prestación |50749,15
2015082|20252575457|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|03/12/21|OTRAS PENALIDADES|200
2044840|20601234123|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|23/12/21|OTRAS PENALIDADES|200
2044905|20601692806|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|17/12/21|OTRAS PENALIDADES|100
2081300|10222956019|Por Mora|Servicio|GOBIERNO REGIONAL DE JUNIN- SALUD AIS. UTES. JUNIN|23/12/21|APLICACION DE PENALIDAD|1036,46
2072963|20392532243|Por Mora|Bien|INSTITUTO NACIONAL DE REHABILITACION|28/10/21|aplicacion de penalidad|1197,07
2009397|20486774445|Otra Penalidad|Obra|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|22/04/21|NUMERAL 05 DEL CONTRATO|1100,92
2086882|20100220700|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|13/12/21|PENALIDAD POR MORA POR 4 DIAS DE RETRASO|1336,14
2010893|20601006961|Por Mora|Bien|CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD|02/11/21|PENALIDAD POR MORA POR 26  DIAS DE RETRASO|78
2062141|20605695265|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|13/12/21|PENALIDAD POR MORA POR 17 DIAS DE RETRASO|8100
2084230|20562958364|Por Mora|Bien|GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR|21/12/21|POR RETRASO INJUSTIFICADO|3768,45
2026030|10407199231|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|15/10/21|APLICAR PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES |530,86
2067826|20506244634|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|14/09/21|RETRASO EN EL INTERNAMIENTO|3646,88
2008099|20601295408|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|05/11/20|Agente cubre 02 turnos contínuos|1460
2022164|20601295408|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|26/03/21|No brindar descanso al personal, no efectuar visitas el supervisor|1000
2013865|20558611881|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|08/02/21|Se cubrió a un agente con personal que no contó con el mismo perfil del agente solicitado|500
2014379|20602131549|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|18/03/21|Por el no cumplimiento de los planes, programas y/o procedimientos establecidos en las bases|8800
2023416|20601358981|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|16/09/21|"OTRAS PENALIDADES EXP TEC" Supuesto N° 9 (Levantamiento de Obs)|1027,89
2068663|20574616086|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|13/10/21|Otras penalidades|1275
2054005|20527874671|Por Mora|Bien|GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL|05/11/21|PENALIDAD POR MORA|5577,6
2072836|20603107234|Otra Penalidad|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|03/11/21|No brindar descanso al personal mediante el agente volante y no presentar dentro de los diez (10) días calendario, al mes siguiente de culminado el servicio, la documentación|800
2042480|20479929077|Otra Penalidad|Servicio|MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AMAZONAS|03/09/21|APLICACIÓN DE OTRAS PENALIDADES PRESTACIÓN DEL SERVICIO DEL MES DE ABRIL 2021|634,6
